source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason
nottingham,jigs199,57,6,,A,maj,3.0,278,,,,0,True,
nottingham,jigs2,96,6,,G,maj,5.0,452,,,,0,True,
nottingham,jigs20,33,6,,D,maj,-2.0,154,,,,0,True,
nottingham,jigs200,33,6,,D,maj,-2.0,144,,,,0,True,
nottingham,jigs201,49,6,,G,maj,5.0,220,,,,0,True,
nottingham,jigs202,33,6,,G,maj,5.0,146,,,,0,True,
nottingham,jigs203,49,6,,Em,min,5.0,277,,,,0,True,
nottingham,jigs204,49,6,,D,maj,-2.0,250,,,,0,True,
nottingham,jigs205,33,6,,A,maj,3.0,140,,,,0,True,
nottingham,jigs206,41,6,,Em,min,5.0,162,,,,0,True,
nottingham,jigs207,33,6,,D,maj,-2.0,158,,,,0,True,
nottingham,jigs208,97,6,,D,maj,-2.0,472,,,,0,True,
nottingham,jigs209,97,6,,D,maj,-2.0,480,,,,0,True,
nottingham,jigs21,33,6,,A,maj,3.0,164,,,,0,True,
nottingham,jigs210,17,6,,G,maj,5.0,64,,,,0,True,
nottingham,jigs211,33,6,,D,maj,-2.0,144,,,,0,True,
nottingham,jigs212,33,6,,G,maj,5.0,153,,,,0,True,
nottingham,jigs213,65,6,,D,maj,-2.0,302,,,,0,True,
nottingham,jigs214,33,6,,C,maj,0.0,91,,,,0,True,
nottingham,jigs215,16,6,,C,maj,0.0,64,,,,0,True,
nottingham,jigs216,16,6,,C,maj,0.0,76,,,,0,True,
nottingham,jigs217,16,6,,C,maj,0.0,67,,,,0,True,
nottingham,jigs218,16,6,,G,maj,5.0,60,,,,0,True,
nottingham,jigs219,16,6,,G,maj,5.0,66,,,,0,True,
nottingham,jigs22,97,6,,G,maj,5.0,528,,,,0,True,
nottingham,jigs220,33,6,,G,maj,5.0,174,,,,0,True,
nottingham,jigs221,65,6,,A,maj,3.0,276,,,,0,True,
nottingham,jigs222,33,6,,D,maj,-2.0,158,,,,0,True,
nottingham,jigs223,65,6,,G,maj,5.0,451,,,,0,True,
nottingham,jigs224,32,6,,Am,min,0.0,156,,,,0,True,
nottingham,jigs225,57,6,,Em,min,5.0,301,,,,0,True,
nottingham,jigs226,33,6,,D,maj,-2.0,164,,,,0,True,
nottingham,jigs227,49,6,,Em,min,5.0,292,,,,0,True,
nottingham,jigs228,33,6,,G,maj,5.0,154,,,,0,True,
nottingham,jigs229,33,6,,D,maj,-2.0,146,,,,0,True,
nottingham,jigs23,33,6,,D,maj,-2.0,150,,,,0,True,
nottingham,jigs230,33,6,,A,maj,3.0,188,,,,0,True,
nottingham,jigs231,33,6,,G,maj,5.0,186,,,,0,True,
nottingham,jigs232,33,6,,D,maj,-2.0,166,,,,0,True,
nottingham,jigs233,33,6,,D,maj,-2.0,150,,,,0,True,
nottingham,jigs234,33,6,,A,maj,3.0,184,,,,0,True,
nottingham,jigs235,65,6,,D,maj,-2.0,322,,,,0,True,
nottingham,jigs236,49,6,,D,maj,-2.0,216,,,,0,True,
nottingham,jigs237,17,6,,D,maj,-2.0,82,,,,0,True,
nottingham,jigs238,33,6,,G,maj,5.0,146,,,,0,True,
nottingham,jigs239,32,6,,G,maj,5.0,109,,,,0,True,
nottingham,jigs24,33,6,,G,maj,5.0,184,,,,0,True,
nottingham,jigs240,33,6,,A,maj,3.0,149,,,,0,True,
nottingham,jigs241,33,6,,G,maj,5.0,116,,,,0,True,
nottingham,jigs242,41,6,,A,maj,3.0,190,,,,0,True,
nottingham,jigs243,33,6,,G,maj,5.0,144,,,,0,True,
nottingham,jigs244,113,6,,G,maj,5.0,620,,,,0,True,
nottingham,jigs245,33,6,,D,maj,-2.0,142,,,,0,True,
nottingham,jigs246,33,6,,A,maj,3.0,144,,,,0,True,
nottingham,jigs247,32,6,,D,maj,-2.0,152,,,,0,True,
nottingham,jigs248,33,6,,G,maj,5.0,148,,,,0,True,
nottingham,jigs249,33,6,,G,maj,5.0,145,,,,0,True,
nottingham,jigs25,97,6,,G,maj,5.0,524,,,,0,True,
nottingham,jigs250,32,6,,D,maj,-2.0,114,,,,0,True,
nottingham,jigs251,97,6,,A,maj,3.0,468,,,,0,True,
nottingham,jigs252,33,6,,G,maj,5.0,184,,,,0,True,
nottingham,jigs253,33,6,,G,maj,5.0,154,,,,0,True,
nottingham,jigs254,33,6,,D,maj,-2.0,138,,,,0,True,
nottingham,jigs255,33,6,,G,maj,5.0,186,,,,0,True,
nottingham,jigs256,49,6,,G,maj,5.0,289,,,,0,True,
nottingham,jigs257,33,6,,G,maj,5.0,158,,,,0,True,
nottingham,jigs258,33,6,,G,maj,5.0,169,,,,0,True,
nottingham,jigs259,33,6,,C,maj,0.0,161,,,,0,True,
nottingham,jigs26,33,6,,D,maj,-2.0,114,,,,0,True,
nottingham,jigs260,33,6,,G,maj,5.0,155,,,,0,True,
nottingham,jigs261,32,6,,G,maj,5.0,118,,,,0,True,
nottingham,jigs262,33,6,,D,maj,-2.0,184,,,,0,True,
nottingham,jigs263,33,6,,C,maj,0.0,176,,,,0,True,
nottingham,jigs264,32,6,,A,maj,3.0,170,,,,0,True,
nottingham,jigs265,33,6,,G,maj,5.0,146,,,,0,True,
nottingham,jigs266,32,6,,G,maj,5.0,122,,,,0,True,
nottingham,jigs267,32,6,,G,maj,5.0,178,,,,0,True,
nottingham,jigs268,33,6,,Dm,min,-5.0,172,,,,0,True,
nottingham,jigs269,33,6,,D,maj,-2.0,159,,,,0,True,
nottingham,jigs27,65,6,,C,maj,0.0,322,,,,0,True,
nottingham,jigs270,33,6,,A,maj,3.0,155,,,,0,True,
nottingham,jigs271,33,6,,G,maj,5.0,154,,,,0,True,
nottingham,jigs272,32,6,,D,maj,-2.0,165,,,,0,True,
nottingham,jigs273,33,6,,D,maj,-2.0,165,,,,0,True,
nottingham,jigs274,33,6,,D,maj,-2.0,146,,,,0,True,
nottingham,jigs275,49,6,,D,maj,-2.0,278,,,,0,True,
nottingham,jigs276,32,6,,Em,min,5.0,150,,,,0,True,
nottingham,jigs277,32,6,,C,maj,0.0,171,,,,0,True,
nottingham,jigs278,33,6,,C,maj,0.0,97,,,,0,True,
nottingham,jigs279,65,6,,G,maj,5.0,384,,,,0,True,
nottingham,jigs28,65,6,,D,maj,-2.0,326,,,,0,True,
nottingham,jigs280,32,6,,D,maj,-2.0,158,,,,0,True,
nottingham,jigs281,49,6,,Em,min,5.0,252,,,,0,True,
nottingham,jigs282,33,6,,A,maj,3.0,138,,,,0,True,
nottingham,jigs283,33,6,,A,maj,3.0,138,,,,0,True,
nottingham,jigs284,33,6,,D,maj,-2.0,174,,,,0,True,
nottingham,jigs285,33,6,,G,maj,5.0,150,,,,0,True,
nottingham,jigs286,33,6,,G,maj,5.0,142,,,,0,True,
nottingham,jigs287,33,6,,G,maj,5.0,185,,,,0,True,
nottingham,jigs288,33,6,,D,maj,-2.0,142,,,,0,True,
nottingham,jigs289,33,6,,D,maj,-2.0,162,,,,0,True,
nottingham,jigs29,33,6,,Am,min,0.0,174,,,,0,True,
nottingham,jigs290,33,6,,D,maj,-2.0,146,,,,0,True,
nottingham,jigs291,37,6,,G,maj,5.0,170,,,,0,True,
nottingham,jigs292,33,6,,D,maj,-2.0,184,,,,0,True,
nottingham,jigs293,49,6,,D,maj,-2.0,235,,,,0,True,
nottingham,jigs294,33,6,,A,maj,3.0,158,,,,0,True,
nottingham,jigs295,33,6,,C,maj,0.0,120,,,,0,True,
nottingham,jigs296,33,6,,G,maj,5.0,132,,,,0,True,
nottingham,jigs297,33,6,,Am,min,0.0,148,,,,0,True,
nottingham,jigs298,65,6,,D,maj,-2.0,318,,,,0,True,
nottingham,jigs299,33,6,,G,maj,5.0,184,,,,0,True,
nottingham,jigs3,49,6,,D,maj,-2.0,268,,,,0,True,
nottingham,jigs30,33,6,,G,maj,5.0,183,,,,0,True,
nottingham,jigs300,33,6,,G,maj,5.0,152,,,,0,True,
nottingham,jigs301,57,6,,D,maj,-2.0,232,,,,0,True,
nottingham,jigs302,33,6,,A,maj,3.0,160,,,,0,True,
nottingham,jigs303,33,6,,D,maj,-2.0,139,,,,0,True,
nottingham,jigs304,32,6,,G,maj,5.0,101,,,,0,True,
nottingham,jigs305,32,6,,D,maj,-2.0,142,,,,0,True,
nottingham,jigs306,33,6,,Em,min,5.0,174,,,,0,True,
nottingham,jigs307,97,6,,G,maj,5.0,440,,,,0,True,
nottingham,jigs308,33,6,,Gm,min,2.0,175,,,,0,True,
nottingham,jigs309,33,6,,G,maj,5.0,148,,,,0,True,
nottingham,jigs31,33,6,,G,maj,5.0,179,,,,0,True,
nottingham,jigs310,49,6,,D,maj,-2.0,272,,,,0,True,
nottingham,jigs311,33,6,,C,maj,0.0,148,,,,0,True,
nottingham,jigs312,33,6,,D,maj,-2.0,156,,,,0,True,
nottingham,jigs313,32,6,,Am,min,0.0,166,,,,0,True,
nottingham,jigs314,33,6,,Am,min,0.0,180,,,,0,True,
nottingham,jigs315,32,6,,D,maj,-2.0,140,,,,0,True,
nottingham,jigs316,49,6,,A,maj,3.0,227,,,,0,True,
nottingham,jigs317,33,6,,A,maj,3.0,178,,,,0,True,
nottingham,jigs318,33,6,,A,maj,3.0,152,,,,0,True,
nottingham,jigs319,33,6,,D,maj,-2.0,198,,,,0,True,
nottingham,jigs32,33,6,,Dm,min,-5.0,150,,,,0,True,
nottingham,jigs320,33,6,,D,maj,-2.0,185,,,,0,True,
nottingham,jigs321,33,6,,D,maj,-2.0,152,,,,0,True,
nottingham,jigs322,49,6,,G,maj,5.0,220,,,,0,True,
nottingham,jigs323,32,6,,D,maj,-2.0,122,,,,0,True,
nottingham,jigs324,30,6,,G,maj,5.0,109,,,,0,True,
nottingham,jigs325,129,6,,G,maj,5.0,604,,,,0,True,
nottingham,jigs326,33,6,,A,maj,3.0,131,,,,0,True,
nottingham,jigs327,33,6,,A,maj,3.0,128,,,,0,True,
nottingham,jigs328,33,6,,Am,min,0.0,188,,,,0,True,
nottingham,jigs329,97,6,,G,maj,5.0,416,,,,0,True,
nottingham,jigs33,36,6,,G,maj,5.0,169,,,,0,True,
nottingham,jigs330,33,6,,G,maj,5.0,160,,,,0,True,
nottingham,jigs331,32,6,,Am,min,0.0,158,,,,0,True,
nottingham,jigs332,33,6,,G,maj,5.0,134,,,,0,True,
nottingham,jigs333,33,6,,A,maj,3.0,148,,,,0,True,
nottingham,jigs334,33,6,,G,maj,5.0,160,,,,0,True,
nottingham,jigs335,49,6,,D,maj,-2.0,230,,,,0,True,
nottingham,jigs337,48,6,,D,maj,-2.0,246,,,,0,True,
nottingham,jigs338,96,6,,A,maj,3.0,507,,,,0,True,
nottingham,jigs339,33,6,,Bb,maj,2.0,152,,,,0,True,
nottingham,jigs34,33,6,,Am,min,0.0,168,,,,0,True,
nottingham,jigs340,32,6,,D,maj,-2.0,117,,,,0,True,
nottingham,jigs35,33,6,,D,maj,-2.0,154,,,,0,True,
nottingham,jigs36,33,6,,Bb,maj,2.0,160,,,,0,True,
nottingham,jigs37,33,6,,Am,min,0.0,156,,,,0,True,
nottingham,jigs38,49,6,,D,maj,-2.0,234,,,,0,True,
nottingham,jigs39,33,6,,D,maj,-2.0,143,,,,0,True,
nottingham,jigs4,49,6,,G,maj,5.0,271,,,,0,True,
nottingham,jigs40,33,6,,G,maj,5.0,174,,,,0,True,
nottingham,jigs41,33,6,,Bm,min,-2.0,176,,,,0,True,
nottingham,jigs42,32,6,,Bm,min,-2.0,142,,,,0,True,
nottingham,jigs43,33,6,,Em,min,5.0,164,,,,0,True,
nottingham,jigs44,33,6,,C,maj,0.0,147,,,,0,True,
nottingham,jigs45,33,6,,D,maj,-2.0,180,,,,0,True,
nottingham,jigs46,48,6,,C,maj,0.0,226,,,,0,True,
nottingham,jigs47,33,6,,Bb,maj,2.0,154,,,,0,True,
nottingham,jigs48,33,6,,D,maj,-2.0,192,,,,0,True,
nottingham,jigs49,33,6,,G,maj,5.0,185,,,,0,True,
nottingham,jigs5,33,6,,A,maj,3.0,162,,,,0,True,
nottingham,jigs50,33,6,,G,maj,5.0,152,,,,0,True,
nottingham,jigs51,33,6,,D,maj,-2.0,184,,,,0,True,
nottingham,jigs52,33,6,,A,maj,3.0,162,,,,0,True,
nottingham,jigs53,33,6,,Am,min,0.0,170,,,,0,True,
nottingham,jigs54,33,6,,D,maj,-2.0,186,,,,0,True,
nottingham,jigs55,28,6,,D,maj,-2.0,158,,,,0,True,
nottingham,jigs56,33,6,,D,maj,-2.0,178,,,,0,True,
nottingham,jigs57,33,6,,D,maj,-2.0,137,,,,0,True,
nottingham,jigs58,33,6,,D,maj,-2.0,152,,,,0,True,
nottingham,jigs59,33,6,,D,maj,-2.0,135,,,,0,True,
nottingham,jigs60,17,6,,D,maj,-2.0,68,,,,0,True,
nottingham,jigs61,33,6,,F,maj,-5.0,145,,,,0,True,
nottingham,jigs62,33,6,,Am,min,0.0,162,,,,0,True,
nottingham,jigs63,49,6,,G,maj,5.0,197,,,,0,True,
nottingham,jigs64,33,6,,D,maj,-2.0,190,,,,0,True,
nottingham,jigs65,64,6,,D,maj,-2.0,323,,,,0,True,
nottingham,jigs66,33,6,,A,maj,3.0,150,,,,0,True,
nottingham,jigs67,32,6,,D,maj,-2.0,178,,,,0,True,
nottingham,jigs68,33,6,,G,maj,5.0,168,,,,0,True,
nottingham,jigs69,33,6,,F,maj,-5.0,168,,,,0,True,
nottingham,jigs7,33,6,,D,maj,-2.0,130,,,,0,True,
nottingham,jigs70,33,6,,D,maj,-2.0,176,,,,0,True,
nottingham,jigs71,33,6,,Bb,maj,2.0,174,,,,0,True,
nottingham,jigs72,33,6,,D,maj,-2.0,134,,,,0,True,
nottingham,jigs73,33,6,,D,maj,-2.0,184,,,,0,True,
nottingham,jigs74,49,6,,A,maj,3.0,276,,,,0,True,
nottingham,jigs75,97,6,,G,maj,5.0,468,,,,0,True,
nottingham,jigs76,32,6,,D,maj,-2.0,140,,,,0,True,
nottingham,jigs77,65,6,,A,maj,3.0,234,,,,0,True,
nottingham,jigs78,32,6,,D,maj,-2.0,136,,,,0,True,
nottingham,jigs79,33,6,,C,maj,0.0,156,,,,0,True,
nottingham,jigs8,129,6,,A,maj,3.0,732,,,,0,True,
nottingham,jigs80,33,6,,G,maj,5.0,178,,,,0,True,
nottingham,jigs81,176,6,,D,maj,-2.0,938,,,,0,True,
nottingham,jigs82,33,6,,Am,min,0.0,160,,,,0,True,
nottingham,jigs83,26,6,,D,maj,-2.0,122,,,,0,True,
nottingham,jigs84,32,6,,G,maj,5.0,112,,,,0,True,
nottingham,jigs85,33,6,,G,maj,5.0,126,,,,0,True,
nottingham,jigs86,33,6,,F,maj,-5.0,149,,,,0,True,
nottingham,jigs87,49,6,,D,maj,-2.0,212,,,,0,True,
nottingham,jigs88,33,6,,G,maj,5.0,168,,,,0,True,
nottingham,jigs89,33,6,,A,maj,3.0,126,,,,0,True,
nottingham,jigs9,49,6,,D,maj,-2.0,226,,,,0,True,
nottingham,jigs90,33,6,,A,maj,3.0,152,,,,0,True,
nottingham,jigs91,17,6,,G,maj,5.0,73,,,,0,True,
nottingham,jigs92,33,6,,G,maj,5.0,148,,,,0,True,
nottingham,jigs93,33,6,,C,maj,0.0,134,,,,0,True,
nottingham,jigs94,33,6,,C,maj,0.0,145,,,,0,True,
nottingham,jigs95,32,6,,G,maj,5.0,162,,,,0,True,
nottingham,jigs96,49,6,,C,maj,0.0,236,,,,0,True,
nottingham,jigs97,49,6,,Am,min,0.0,202,,,,0,True,
nottingham,jigs98,33,6,,D,maj,-2.0,166,,,,0,True,
nottingham,jigs99,33,6,,Em,min,5.0,124,,,,0,True,
nottingham,morris1,41,6,,Gm,min,2.0,190,,,,0,True,
nottingham,morris10,129,6,,D,maj,-2.0,682,,,,0,True,
nottingham,morris11,117,4,,Gm,min,2.0,528,,,,0,True,
nottingham,morris12,9,4,,D,maj,-2.0,50,,,,0,True,
nottingham,morris13,25,4,,F,maj,-5.0,122,,,,0,True,
nottingham,morris14,169,4,,D,maj,-2.0,1104,,,,0,True,
nottingham,morris15,45,6,,G,maj,5.0,228,,,,0,True,
nottingham,morris16,185,4,,Bb,maj,2.0,832,,,,0,True,
nottingham,morris17,25,4,,G,maj,5.0,150,,,,0,True,
nottingham,morris18,17,4,,G,maj,5.0,86,,,,0,True,
nottingham,morris19,9,4,,G,maj,5.0,28,,,,0,True,
nottingham,morris2,69,4,,G,maj,5.0,289,,,,0,True,
nottingham,morris21,153,4,,Gm,min,2.0,673,,,,0,True,
nottingham,morris22,45,4,,Am,min,0.0,262,,,,0,True,
nottingham,morris23,41,4,,G,maj,5.0,157,,,,0,True,
nottingham,morris24,81,6,,G,maj,5.0,367,,,,0,True,
nottingham,morris25,9,4,,G,maj,5.0,57,,,,0,True,
nottingham,morris26,33,4,,G,maj,5.0,121,,,,0,True,
nottingham,morris27,17,4,,G,maj,5.0,66,,,,0,True,
nottingham,morris29,18,4,,G,maj,5.0,50,,,,0,True,
nottingham,morris30,87,6,,G,maj,5.0,475,,,,0,True,
nottingham,morris31,301,6,,G,maj,5.0,1242,,,,0,True,
nottingham,morris7,73,4,,G,maj,5.0,374,,,,0,True,
nottingham,morris8,136,6,,D,maj,-2.0,541,,,,0,True,
nottingham,morris9,156,6,,D,maj,-2.0,702,,,,0,True,
nottingham,playford1,33,4,,Gm,min,2.0,94,,,,0,True,
nottingham,playford10,17,4,,Dm,min,-5.0,64,,,,0,True,
nottingham,playford11,33,6,,D,maj,-2.0,136,,,,0,True,
nottingham,playford12,29,4,,D,maj,-2.0,102,,,,0,True,
nottingham,playford13,33,6,,Dm,min,-5.0,178,,,,0,True,
nottingham,playford14,16,4,,D,maj,-2.0,63,,,,0,True,
nottingham,playford15,48,4,,Dm,min,-5.0,260,,,,0,True,
nottingham,playford2,81,9,,G,maj,5.0,304,,,,0,True,
nottingham,playford3,65,9,,G,maj,5.0,332,,,,0,True,
nottingham,playford4,32,3,,G,maj,5.0,182,,,,0,True,
nottingham,playford5,33,3,,Bb,maj,2.0,205,,,,0,True,
nottingham,playford6,33,4,,D,maj,-2.0,126,,,,0,True,
nottingham,playford7,24,3,,Gm,min,2.0,144,,,,0,True,
nottingham,playford8,65,4,,G,maj,5.0,274,,,,0,True,
nottingham,playford9,16,6,,G,maj,5.0,68,,,,0,True,
nottingham,reelsa-c1,24,4,,D,maj,-2.0,120,,,,0,True,
nottingham,reelsa-c10,33,4,,D,maj,-2.0,142,,,,0,True,
nottingham,reelsa-c11,33,4,,D,maj,-2.0,114,,,,0,True,
nottingham,reelsa-c12,33,4,,D,maj,-2.0,226,,,,0,True,
nottingham,reelsa-c13,41,4,,A,maj,3.0,224,,,,0,True,
nottingham,reelsa-c14,32,4,,D,maj,-2.0,134,,,,0,True,
nottingham,reelsa-c15,49,4,,D,maj,-2.0,252,,,,0,True,
nottingham,reelsa-c16,33,4,,D,maj,-2.0,182,,,,0,True,
nottingham,reelsa-c17,32,2,,G,maj,5.0,118,,,,0,True,
nottingham,reelsa-c18,32,2,,G,maj,5.0,130,,,,0,True,
nottingham,reelsa-c19,32,2,,G,maj,5.0,130,,,,0,True,
nottingham,reelsa-c2,33,4,,G,maj,5.0,109,,,,0,True,
nottingham,reelsa-c20,49,4,,Gm,min,2.0,272,,,,0,True,
nottingham,reelsa-c21,49,4,,G,maj,5.0,194,,,,0,True,
nottingham,reelsa-c22,49,4,,G,maj,5.0,309,,,,0,True,
nottingham,reelsa-c23,33,4,,D,maj,-2.0,199,,,,0,True,
nottingham,reelsa-c24,32,4,,G,maj,5.0,174,,,,0,True,
nottingham,reelsa-c25,29,4,,D,maj,-2.0,130,,,,0,True,
nottingham,reelsa-c26,33,4,,A,maj,3.0,116,,,,0,True,
nottingham,reelsa-c27,33,4,,G,maj,5.0,202,,,,0,True,
nottingham,reelsa-c28,32,4,,C,maj,0.0,232,,,,0,True,
nottingham,reelsa-c29,17,4,,D,maj,-2.0,150,,,,0,True,
nottingham,reelsa-c3,33,4,,G,maj,5.0,182,,,,0,True,
nottingham,reelsa-c30,41,4,,A,maj,3.0,261,,,,0,True,
nottingham,reelsa-c31,9,4,,A,maj,3.0,48,,,,0,True,
nottingham,reelsa-c32,9,4,,A,maj,3.0,62,,,,0,True,
nottingham,reelsa-c33,33,2,,G,maj,5.0,111,,,,0,True,
nottingham,reelsa-c34,33,4,,D,maj,-2.0,140,,,,0,True,
nottingham,reelsa-c35,32,4,,D,maj,-2.0,172,,,,0,True,
nottingham,reelsa-c36,32,2,,D,maj,-2.0,126,,,,0,True,
nottingham,reelsa-c37,17,4,,D,maj,-2.0,121,,,,0,True,
nottingham,reelsa-c38,33,4,,C,maj,0.0,162,,,,0,True,
nottingham,reelsa-c39,33,4,,G,maj,5.0,172,,,,0,True,
nottingham,reelsa-c4,49,4,,D,maj,-2.0,215,,,,0,True,
nottingham,reelsa-c40,33,4,,G,maj,5.0,94,,,,0,True,
nottingham,reelsa-c41,33,4,,A,maj,3.0,102,,,,0,True,
nottingham,reelsa-c42,33,2,,G,maj,5.0,124,,,,0,True,
nottingham,reelsa-c43,33,2,,D,maj,-2.0,126,,,,0,True,
nottingham,reelsa-c44,35,4,,D,maj,-2.0,210,,,,0,True,
nottingham,reelsa-c45,33,4,,A,maj,3.0,192,,,,0,True,
nottingham,reelsa-c46,33,4,,G,maj,5.0,148,,,,0,True,
nottingham,reelsa-c47,65,4,,G,maj,5.0,346,,,,0,True,
nottingham,reelsa-c48,33,4,,G,maj,5.0,126,,,,0,True,
nottingham,reelsa-c49,17,2,,G,maj,5.0,74,,,,0,True,
nottingham,reelsa-c5,33,4,,A,maj,3.0,136,,,,0,True,
nottingham,reelsa-c50,33,4,,G,maj,5.0,143,,,,0,True,
nottingham,reelsa-c51,33,4,,C,maj,0.0,73,,,,0,True,
nottingham,reelsa-c52,49,4,,D,maj,-2.0,222,,,,0,True,
nottingham,reelsa-c53,33,4,,G,maj,5.0,92,,,,0,True,
nottingham,reelsa-c54,32,4,,D,maj,-2.0,188,,,,0,True,
nottingham,reelsa-c55,32,4,,A,maj,3.0,222,,,,0,True,
nottingham,reelsa-c56,37,4,,A,maj,3.0,224,,,,0,True,
nottingham,reelsa-c57,33,4,,A,maj,3.0,198,,,,0,True,
nottingham,reelsa-c58,32,4,,D,maj,-2.0,130,,,,0,True,
nottingham,reelsa-c59,33,4,,G,maj,5.0,132,,,,0,True,
nottingham,reelsa-c6,33,4,,G,maj,5.0,98,,,,0,True,
nottingham,reelsa-c60,32,2,,G,maj,5.0,144,,,,0,True,
nottingham,reelsa-c61,33,4,,Dm,min,-5.0,154,,,,0,True,
nottingham,reelsa-c62,33,4,,D,maj,-2.0,113,,,,0,True,
nottingham,reelsa-c63,65,4,,D,maj,-2.0,472,,,,0,True,
nottingham,reelsa-c64,33,4,,D,maj,-2.0,236,,,,0,True,
nottingham,reelsa-c65,49,4,,G,maj,5.0,318,,,,0,True,
nottingham,reelsa-c66,33,4,,A,maj,3.0,195,,,,0,True,
nottingham,reelsa-c67,33,4,,D,maj,-2.0,168,,,,0,True,
nottingham,reelsa-c68,32,4,,G,maj,5.0,133,,,,0,True,
nottingham,reelsa-c69,65,4,,D,maj,-2.0,370,,,,0,True,
nottingham,reelsa-c7,33,4,,G,maj,5.0,190,,,,0,True,
nottingham,reelsa-c70,17,4,,D,maj,-2.0,43,,,,0,True,
nottingham,reelsa-c71,97,4,,D,maj,-2.0,664,,,,0,True,
nottingham,reelsa-c72,49,4,,D,maj,-2.0,310,,,,0,True,
nottingham,reelsa-c73,49,4,,G,maj,5.0,296,,,,0,True,
nottingham,reelsa-c74,33,4,,D,maj,-2.0,154,,,,0,True,
nottingham,reelsa-c75,49,4,,D,maj,-2.0,230,,,,0,True,
nottingham,reelsa-c76,24,4,,A,maj,3.0,112,,,,0,True,
nottingham,reelsa-c77,49,4,,G,maj,5.0,206,,,,0,True,
nottingham,reelsa-c78,33,2,,D,maj,-2.0,202,,,,0,True,
nottingham,reelsa-c79,49,4,,A,maj,3.0,296,,,,0,True,
nottingham,reelsa-c8,33,4,,A,maj,3.0,180,,,,0,True,
nottingham,reelsa-c80,49,4,,D,maj,-2.0,332,,,,0,True,
nottingham,reelsa-c81,33,4,,Am,min,0.0,102,,,,0,True,
nottingham,reelsa-c9,33,4,,D,maj,-2.0,154,,,,0,True,
nottingham,reelsd-g1,65,4,,G,maj,5.0,492,,,,0,True,
nottingham,reelsd-g10,16,4,,G,maj,5.0,109,,,,0,True,
nottingham,reelsd-g11,40,4,,D,maj,-2.0,152,,,,0,True,
nottingham,reelsd-g12,33,4,,D,maj,-2.0,258,,,,0,True,
nottingham,reelsd-g13,33,4,,G,maj,5.0,224,,,,0,True,
nottingham,reelsd-g14,33,4,,A,maj,3.0,162,,,,0,True,
nottingham,reelsd-g15,65,4,,G,maj,5.0,312,,,,0,True,
nottingham,reelsd-g16,32,4,,G,maj,5.0,137,,,,0,True,
nottingham,reelsd-g17,33,4,,Em,min,5.0,234,,,,0,True,
nottingham,reelsd-g18,21,4,,Am,min,0.0,137,,,,0,True,
nottingham,reelsd-g19,33,4,,Am,min,0.0,179,,,,0,True,
nottingham,reelsd-g2,33,4,,D,maj,-2.0,165,,,,0,True,
nottingham,reelsd-g20,33,4,,D,maj,-2.0,130,,,,0,True,
nottingham,reelsd-g21,33,4,,D,maj,-2.0,139,,,,0,True,
nottingham,reelsd-g22,32,4,,D,maj,-2.0,198,,,,0,True,
nottingham,reelsd-g23,33,4,,D,maj,-2.0,216,,,,0,True,
nottingham,reelsd-g24,33,4,,G,maj,5.0,190,,,,0,True,
nottingham,reelsd-g25,35,4,,C,maj,0.0,222,,,,0,True,
nottingham,reelsd-g26,32,4,,Bb,maj,2.0,216,,,,0,True,
nottingham,reelsd-g27,33,4,,C,maj,0.0,121,,,,0,True,
nottingham,reelsd-g28,33,4,,C,maj,0.0,239,,,,0,True,
nottingham,reelsd-g29,32,2,,D,maj,-2.0,116,,,,0,True,
nottingham,reelsd-g3,33,4,,D,maj,-2.0,148,,,,0,True,
nottingham,reelsd-g30,33,4,,E,maj,-4.0,156,,,,0,True,
nottingham,reelsd-g31,33,4,,D,maj,-2.0,102,,,,0,True,
nottingham,reelsd-g32,33,4,,D,maj,-2.0,198,,,,0,True,
nottingham,reelsd-g33,33,4,,D,maj,-2.0,89,,,,0,True,
nottingham,reelsd-g34,33,4,,G,maj,5.0,126,,,,0,True,
nottingham,reelsd-g35,32,4,,C,maj,0.0,110,,,,0,True,
nottingham,reelsd-g36,33,4,,D,maj,-2.0,134,,,,0,True,
nottingham,reelsd-g37,33,4,,Em,min,5.0,210,,,,0,True,
nottingham,reelsd-g38,25,4,,D,maj,-2.0,177,,,,0,True,
nottingham,reelsd-g39,33,4,,G,maj,5.0,218,,,,0,True,
nottingham,reelsd-g4,33,4,,A,maj,3.0,232,,,,0,True,
nottingham,reelsd-g40,32,4,,G,maj,5.0,156,,,,0,True,
nottingham,reelsd-g41,33,4,,C,maj,0.0,275,,,,0,True,
nottingham,reelsd-g42,33,4,,G,maj,5.0,240,,,,0,True,
nottingham,reelsd-g43,32,4,,D,maj,-2.0,132,,,,0,True,
nottingham,reelsd-g44,32,4,,D,maj,-2.0,108,,,,0,True,
nottingham,reelsd-g45,33,4,,D,maj,-2.0,240,,,,0,True,
nottingham,reelsd-g46,33,4,,D,maj,-2.0,236,,,,0,True,
nottingham,reelsd-g47,33,4,,G,maj,5.0,196,,,,0,True,
nottingham,reelsd-g48,32,4,,G,maj,5.0,186,,,,0,True,
nottingham,reelsd-g49,33,4,,G,maj,5.0,154,,,,0,True,
nottingham,reelsd-g5,65,4,,G,maj,5.0,407,,,,0,True,
